9958,2.4,1.6,-0.8,0,0.13
9972,2.1,1.4,-0.7,0,0.14
9987,1.9,1.3,-0.6,0,0.15
10002,1.6,1.1,-0.6,0,0.16
10016,1.4,0.9,-0.5,0,0.16
10031,1.3,0.8,-0.5,0,0.17
10045,1.1,0.7,-0.4,0,0.18
10059,1.0,0.6,-0.4,0,0.18
10074,0.8,0.5,-0.4,0,0.19
10088,0.7,0.4,-0.3,0,0.19
10103,0.6,0.3,-0.3,0,0.20
10118,0.5,0.2,-0.3,0,0.20
10132,0.4,0.1,-0.3,0,0.21
10146,0.3,0.1,-0.3,0,0.21
10161,0.3,0.0,-0.2,0,0.21
10222,0.2,-0.2,-0.3,0.02,0
10236,-0.2,-0.4,-0.2,0.02,0
10252,-0.4,-0.5,-0.1,0.03,0
10266,-0.2,0.7,0.9,0.04,0
10280,0.6,2.8,2.3,0.07,0
10296,2.1,4.7,2.7,0.12,0
10310,4.3,4.2,-0.1,0,0.00
10324,4.9,3.8,-1.0,0,0.02
10339,4.6,3.4,-1.2,0,0.03
10353,4.1,3.0,-1.1,0,0.05
10368,3.7,2.7,-1.0,0,0.07
